tweet_id,SourceDataBase,OS,Tweet-Class_category-Code,Tweet_source,Tweeted-By,retweet_count,Tweet,Country,class
neu-569159333499576000,Orcale12c,UNIX,99,S4,P2505,0, any last minute flight deals for your cute little #frequentflyer ??? :)))) my Friday flight was Can,USA,2
neu-GG-Tweet-10083,SAP HANA,Windows,99,S3,P30151,0,@jason_nott http://twitpic.com/2ybib - Sorry for the bad weather! We hate it too  Hope you still have a good time in Ohio.,UK,2
neu-GG-Tweet-10082,SAP HANA,Windows,99,S3,P30150,0,@3girlsmom Thanks so much for getting up w/ us.  The lack of sleep causes wrinkles &amp; wt gain.   But love my job!,UK,2
neu-GG-Tweet-10081,SAP HANA,Windows,99,S3,P30149,0,"@jeremymurray hey, thanks for the tip. yea, I tried that one before but couldn't solve anything ",UK,2
neu-GG-Tweet-10080,SAP HANA,Windows,99,S3,P30148,0,"meeting @ 10 today, then possibly headed home to sleep off this terrible stomach ache ",UK,2
neu-GG-Tweet-10079,SAP HANA,Windows,99,S3,P30147,0,@Jimmy_Poodle I'm at work  ...although I do have a day of tomorrow!!! yay! what u doin?,UK,2
neu-GG-Tweet-10078,SAP HANA,Windows,99,S3,P30146,0,"Just got Florida spring football game email. Sad I never made it to one, and that I can't go this year either ",UK,2
neu-GG-Tweet-10077,SAP HANA,Windows,99,S3,P30145,0,@Covergirl39 hey girlie! whats up?! i'm so ready to go to another nkotb show. but no more for me until summer ,UK,2
neu-569149666027294000,Orcale12c,UNIX,99,S4,P2513,0, Hi have a question re future Flight Booking Problems. DUB-JAC 29/9 JAC-LAX 8/10 LAX-DUB 13/10. I'm ,USA,2
neu-GG-Tweet-10076,SAP HANA,Windows,99,S3,P30144,0,hopefully going to get a mani...then some schoolwork.......so behind ,UK,2
neu-GG-Tweet-10075,SAP HANA,Windows,99,S3,P30143,0,sittin in classs. didnt get to see jesse on regis and kelly  but ill be going to buyy his cd after school and you should toooo,UK,2
neu-569144929093615000,Orcale12c,UNIX,99,S4,P2516,1, 757 N33103 taxies @bhx_official departing as UA26 to Newark Liberty Airport http://t.co/IALiCEH2FT,USA,2
neu-GG-Tweet-10074,SAP HANA,Windows,99,S3,P30142,0,@DesertRose27  uhh yeah... u better find out!!! that would be way awesome!!! for u... i am not  a WOW fan ,UK,2
neu-GG-Tweet-10073,SAP HANA,Windows,99,S3,P30141,0,feeling not up to anything.. sighhhhhhhhhhhhhhhhhh ,UK,2
neu-GG-Tweet-10072,SAP HANA,Windows,99,S3,P30140,0,@newslava welcome to the club ,UK,2
neu-GG-Tweet-10071,SAP HANA,Windows,99,S3,P30139,0,"Sony Ericsson W715,  something seriously wrong with them. They decide when they want to send texts, most of the time they dont want to ",UK,2
neu-GG-Tweet-10070,SAP HANA,Windows,99,S3,P30138,0,Is off to get some work done ,UK,2
neu-GG-Tweet-10069,SAP HANA,Windows,99,S3,P30137,0,Just got home from taking Bo to Grammies and voting.  Amazed at how split my ballot was...  Now it's time for grading... ,UK,2
neu-GG-Tweet-10068,SAP HANA,Windows,99,S3,P30136,0,oh no my camera is out of juice ,UK,2
neu-GG-Tweet-10067,SAP HANA,Windows,99,S3,P30135,0,is still at work. ,UK,2
neu-GG-Tweet-10066,SAP HANA,Windows,99,S3,P30134,0,I can't even poop in peace ,UK,2
neu-GG-Tweet-10065,SAP HANA,Windows,99,S3,P30133,0,Super ill ,UK,2
neu-GG-Tweet-10064,SAP HANA,Windows,99,S3,P30132,0,"So what did we all think of the hills last night? I thought it was ok, just focusing on the fact that it's ending  last season!!",UK,2
neu-GG-Tweet-10063,SAP HANA,Windows,99,S3,P30131,0,Crying crying crying over acting  why do I get such epic scenes? I'm weak and small,UK,2
neu-GG-Tweet-10062,SAP HANA,Windows,99,S3,P30130,0,@jltorrent I know ,UK,2
neu-GG-Tweet-10061,SAP HANA,Windows,99,S3,P30129,0,I love people that BANG ON THE FUCKING WINDOW AT 9:59 AM and scream Russian at me!!! Why couldn't  Hitler win? ,UK,2
neu-GG-Tweet-10060,SAP HANA,Windows,99,S3,P30128,0,@LeeannBB Anyone....  been a crap day here ... now 12am and I guess time for bed. up at 5am! How is lovely sunny UK?,UK,2
neu-GG-Tweet-10059,SAP HANA,Windows,99,S3,P30127,0,woke up at the exact time I needed to be at work ,UK,2
neu-GG-Tweet-10058,SAP HANA,Windows,99,S3,P30126,0,Going through hair and make-up as we speak. Sooooooooooo tired! I miss my doggies ,UK,2
neu-GG-Tweet-10057,SAP HANA,Windows,99,S3,P30125,0,"@hitthefloor sorry, twitter was having issues last night. You picture dissapeared ",UK,2
neu-569120847115501000,Orcale12c,UNIX,99,S4,P2535,0, First Officer of UA 1514 checking our 757 prior to departure from EWR yesterday while on his cell. ,USA,2
neu-GG-Tweet-10056,SAP HANA,Windows,99,S3,P30124,0,got her tickets to Coldplay in Edmonton! also wants tickets to Bloc party in Edmonton! super hate the decreased spending power of no visa ,UK,2
neu-GG-Tweet-10055,SAP HANA,Windows,99,S3,P30123,0,Started 2 rain naw  That Wales ,UK,2
neu-GG-Tweet-10054,SAP HANA,Windows,99,S3,P30122,0,its a little bit chilly in my house which means its freezing outside ,UK,2
neu-GG-Tweet-10053,SAP HANA,Windows,99,S3,P30121,0,@gypsybird I'm procrastinating on mine too. I'm afraid ,UK,2
neu-GG-Tweet-10052,SAP HANA,Windows,99,S3,P30120,0,"@HotMBC 'Morning, Hotties! Our mom caused us to miss the #pawpawty. ",UK,2
neu-GG-Tweet-10051,SAP HANA,Windows,99,S3,P30119,0,While we are on the rain subject I fuckin hate this rain! I need to do a soil test and can't with this damn weather! ,UK,2
neu-GG-Tweet-10050,SAP HANA,Windows,99,S3,P30118,0,I've been without a reliable internet connection for over a week now... what do I have to do to get some real service? ,UK,2
neu-GG-Tweet-10049,SAP HANA,Windows,99,S3,P30117,0,returning to work ,UK,2
neu-GG-Tweet-10048,SAP HANA,Windows,99,S3,P30116,0,"rented 4 movies, gotz popcorn...now have to work then watch them later ",UK,2
neu-GG-Tweet-10047,SAP HANA,Windows,99,S3,P30115,0,Word To The Wise: don't make out with someone unless you're wearing chapstick &amp; such... my lips hurt. ,UK,2
neu-GG-Tweet-10046,SAP HANA,Windows,99,S3,P30114,0,"Today is not my day.  I've spilled my water twice.  Dropping the water bottle once.  It's not broken yet, but I'm expecting it.  ",UK,2
neu-569097525690568000,Orcale12c,UNIX,99,S4,P2547,0, lets do that can you email boarding pass?,USA,2
neu-569096764835414000,Orcale12c,UNIX,99,S4,P2548,0, @Addair  We hope you don't miss your connection. For help with re-Flight Booking Problems please Fo,USA,2
neu-GG-Tweet-10045,SAP HANA,Windows,99,S3,P30113,0,is working from home but wishing it was 'home time' ,UK,2
neu-GG-Tweet-10044,SAP HANA,Windows,99,S3,P30112,0,@MaryHogan2 Did a missionary make you mad? ,UK,2
neu-GG-Tweet-10043,SAP HANA,Windows,99,S3,P30111,0,I want my new phone ,UK,2
neu-GG-Tweet-10042,SAP HANA,Windows,99,S3,P30110,0,"Winifred Burkle - fictional you may be, but your death still tears me up all these years later ",UK,2
neu-GG-Tweet-10041,SAP HANA,Windows,99,S3,P30109,0,Hmm I'm trying to upload my picture but it isn't working ,UK,2
neu-569087906851135000,Orcale12c,UNIX,99,S4,P2554,0, now arrives LAX @ 8:03 am,USA,2
neu-GG-Tweet-10040,SAP HANA,Windows,99,S3,P30108,0,@curlyluddite It hasn't asked  Always the way with the good uns ;),UK,2
neu-GG-Tweet-10039,SAP HANA,Windows,99,S3,P30107,0,I'm not getting the job after all. Back to square one. ,UK,2
neu-GG-Tweet-10038,SAP HANA,Windows,99,S3,P30106,0,The honies let me sleep in til 8 today! I love Spring Break...too bad it's freezing ,UK,2
neu-GG-Tweet-10037,SAP HANA,Windows,99,S3,P30105,0,in catholic morality... lab nextt  apparently i didnt study the right stuff for apush. FML. w.eee,UK,2
neu-GG-Tweet-10036,SAP HANA,Windows,99,S3,P30104,0,"Went to @DunkinDonuts this morning to get a Latte and it was ice cold  Booooo, I had to heat in the microwave..blah.",UK,2
neu-GG-Tweet-10035,SAP HANA,Windows,99,S3,P30103,0,"@ddlovato hey demi, wen are you and selena gonna do another video? i miss them ",UK,2
neu-GG-Tweet-10034,SAP HANA,Windows,99,S3,P30102,0,"@tastefordanger don't rain on my parade, asshole! ",UK,2
neu-GG-Tweet-10033,SAP HANA,Windows,99,S3,P30101,0,Wishes she was in Nyc right now ,UK,2
neu-GG-Tweet-10032,SAP HANA,Windows,99,S3,P30100,0,This 10-calorie vitamin water is quite disgusting ,UK,2
neu-569075488926371000,Orcale12c,UNIX,99,S4,P2564,0, we are trying to go as far away from King'sCollegeLondon as possible for #charity today. Would you ,USA,2
neu-GG-Tweet-10031,SAP HANA,Windows,99,S3,P30099,0,i think i put too much mousse in my hair ,UK,2
neu-GG-Tweet-10030,SAP HANA,Windows,99,S3,P30098,0,"@ays Yes, it's true. Acrobat Reader - reads only. You have to have the full program or another PDF creater to do that. sorry ",UK,2
neu-GG-Tweet-10029,SAP HANA,Windows,99,S3,P30097,0,I am soooo bored why does it have to rain ,UK,2
neu-GG-Tweet-10028,SAP HANA,Windows,99,S3,P30096,0,@Kio_Redsen What about people like me who work weekends though? Wednesdays are not good at all ,UK,2
neu-569055189988024000,Orcale12c,UNIX,99,S4,P2569,0, @paigeworthy : page United values your tweet b/c it's so rare that they receive tweets complimentin,USA,2
neu-GG-Tweet-10027,SAP HANA,Windows,99,S3,P30095,0,still sore from Astros loss yesterday ,UK,2
neu-GG-Tweet-10026,SAP HANA,Windows,99,S3,P30094,0,Heading to work..Today is just a repeat of yesterday ,UK,2
neu-GG-Tweet-10025,SAP HANA,Windows,99,S3,P30093,0,Woke up late today  by about an hour lol. But I am at school now ready to do some portfolio.,UK,2
neu-GG-Tweet-10024,SAP HANA,Windows,99,S3,P30092,0,is missing her Luke more than she thought was possible  Roll on 5pm!,UK,2
neu-GG-Tweet-10023,SAP HANA,Windows,99,S3,P30091,0,Awake. Such a busy day! And its yucky out. That stinks ,UK,2
neu-GG-Tweet-10022,SAP HANA,Windows,99,S3,P30090,0,"I love my netbook, I really do. It really can't handle a 32k row spreadsheet though ",UK,2
neu-GG-Tweet-10021,SAP HANA,Windows,99,S3,P30089,0,@neoblog I feel your pain.  Forced to use my daughter's computer w/vista while my machine with mandriva os awaits repair.  &lt;sniff&gt;,UK,2
neu-GG-Tweet-10020,SAP HANA,Windows,99,S3,P30088,0,supposed to go memorial/assembly shopping but plans are getting delayed!! ,UK,2
neu-GG-Tweet-10019,SAP HANA,Windows,99,S3,P30087,0,In the stupid library ,UK,2
neu-GG-Tweet-10018,SAP HANA,Windows,99,S3,P30086,0,Sooo sick today! Not wanting work ,UK,2
neu-GG-Tweet-10017,SAP HANA,Windows,99,S3,P30085,0,I had another scary dream ,UK,2
neu-GG-Tweet-10016,SAP HANA,Windows,99,S3,P30084,0,time to read Cold Mountain.... ,UK,2
neu-GG-Tweet-10015,SAP HANA,Windows,99,S3,P30083,0,Sure do wish it would stop snowing ,UK,2
neu-GG-Tweet-10014,SAP HANA,Windows,99,S3,P30082,0,"@Casarina It's snowing today, like full Christmas kind of snow ",UK,2
neu-GG-Tweet-10013,SAP HANA,Windows,99,S3,P30081,0,"@MIKESLOTT dude, where you @?? What drab sky...  Sun, come out already!",UK,2
neu-GG-Tweet-10012,SAP HANA,Windows,99,S3,P30080,0,Booored at work.. ,UK,2
neu-GG-Tweet-10011,SAP HANA,Windows,99,S3,P30079,0,IN Jamaica..enjoying the hot sun.....i don't want to leaaaaave ,UK,2
neu-569017927803932000,Orcale12c,UNIX,99,S4,P2587,0," If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8",USA,2
neu-GG-Tweet-10010,SAP HANA,Windows,99,S3,P30078,0,"not feeling that great, but still have to go to class ",UK,2
neu-569017218316369000,Orcale12c,UNIX,99,S4,P2589,0, I took a screenshot and emailed it to myself. Let's DM and figure this out.,USA,2
neu-GG-Tweet-10009,SAP HANA,Windows,99,S3,P30077,0,@DustDevil75 Apparently so. ,UK,2
neu-GG-Tweet-10008,SAP HANA,Windows,99,S3,P30076,0,@smitlein Miss u smits!    It's a chilly one here today...brrr!,UK,2
neu-GG-Tweet-10007,SAP HANA,Windows,99,S3,P30075,0,"Officially working too much lately. Not enough time to play with my lover, and neither of us is pleased. ",UK,2
neu-GG-Tweet-10006,SAP HANA,Windows,99,S3,P30074,0,"@kidsrback  I agree with you there, have you seen the prices of places to go?, I'm sure they bump up the prices over the kids hols ",UK,2
neu-GG-Tweet-10005,SAP HANA,Windows,99,S3,P30073,0,I am without a car right now  hopefully I'll get it back after work. And I hate winter weather when it's suppose to be spring.,UK,2
neu-GG-Tweet-10003,SAP HANA,Windows,99,S3,P30071,0,I am so mad that I am missing University Day today because of my stupid internship ,UK,2
neu-GG-Tweet-10002,SAP HANA,Windows,99,S3,P30070,0,@I_Ramble_On I hope for you it is not a sign...otherwise you will spend the day in pain  ,UK,2
neu-GG-Tweet-10001,SAP HANA,Windows,99,S3,P30069,0,First time ever that gmail chat craps out on me ,UK,2
neu-GG-Tweet-10000,SAP HANA,Windows,99,S3,P30068,0,is out apartment hunting!!!!   sidenote: sad dat none of her friends r on twitter...feels like shes talkin 2 herself  lol,UK,2
neu-GG-Tweet-9999,SAP HANA,Windows,99,S3,P30067,0,@springsteen the links have been disabled at &quot;the Simple Man&quot; site. ,UK,2
neu-GG-Tweet-9998,SAP HANA,Windows,99,S3,P30066,0,The Print Shop can't actually print 11x17 posters.  How the hell do those things get made? This wrinkle is gonna cut into my nap time. ,UK,2
neu-GG-Tweet-9997,SAP HANA,Windows,99,S3,P30065,0,"Downloading twitterberry, browsing the web, checking email.  My server was down all morning ",UK,2
neu-GG-Tweet-9996,SAP HANA,Windows,99,S3,P30064,0,I'm sick and broken hearted  not a good mix!,UK,2
neu-569007103542587000,Orcale12c,UNIX,99,S4,P2604,0," @SCVPools 
Please call me at 310-795-2210.",USA,2
neu-GG-Tweet-9995,SAP HANA,Windows,99,S3,P30063,0,@danasdirt Yea this is NOT normal ,UK,2
neu-GG-Tweet-9994,SAP HANA,Windows,99,S3,P30062,0,@amy_mini Hahah no where near enough snow for a snow day. Just enough for cold. Plus Pitt never has snow days ,UK,2
neu-GG-Tweet-9993,SAP HANA,Windows,99,S3,P30061,0,just jammed my finger in the door ,UK,2
neu-GG-Tweet-9992,SAP HANA,Windows,99,S3,P30060,0,"@NohoRob Ack. Goddammit, can you and Denton get good before I defect to the Best Alliance or something?! ",UK,2
neu-GG-Tweet-9991,SAP HANA,Windows,99,S3,P30059,0,"@OdaRygh *nodnod*   It really boggles my  mind. As Rydra says, most folks this is designed to catch aren't gonna be caught.",UK,2
neu-569002384258502000,Orcale12c,UNIX,99,S4,P2610,0," I have a voucher that expires next week, can I get an extension on it before it expires?",USA,2
neu-GG-Tweet-9990,SAP HANA,Windows,99,S3,P30058,0,headed home to celebrate the long life of my grandpa  Bittersweet.,UK,2
neu-568998609590419000,Orcale12c,UNIX,99,S4,P2612,0, you know what would be awesome? Providing us with complimentary entertainment on your flights. Espe,USA,2
neu-GG-Tweet-9989,SAP HANA,Windows,99,S3,P30057,0,http://twitpic.com/2yf5x - I want a real breakfast this morning ,UK,2
neu-GG-Tweet-9988,SAP HANA,Windows,99,S3,P30056,0,"@Coatney just depressed the hell out of me. &quot;You started the same day as @Biz, right?' 'Yes.' 'Sorry you manage me and he's on Colbert.' ",UK,2
neu-568995205271015000,Orcale12c,UNIX,99,S4,P2615,0, San Diego to Chicago. Leaving at 6:15 am tomorrow,USA,2
neu-GG-Tweet-9987,SAP HANA,Windows,99,S3,P30055,0,@MelissaMacchia no  but sometimes I like rice sticks.,UK,2
neu-GG-Tweet-9986,SAP HANA,Windows,99,S3,P30054,0,@jeayese coz its cold rain ,UK,2
neu-GG-Tweet-9985,SAP HANA,Windows,99,S3,P30053,0,Spring break isn't as fun as I had wished it was going to be. ,UK,2
neu-GG-Tweet-9984,SAP HANA,Windows,99,S3,P30052,0,"i'm so tired right now guys, i've had loads of sleep :| its really wierd! Not well ",UK,2
neu-GG-Tweet-9983,SAP HANA,Windows,99,S3,P30051,0,going to help my parents pack up for their big move... ,UK,2
neu-568988032067616000,Orcale12c,UNIX,99,S4,P2621,0, its available online I just can't figure out how to do it to guarantee same flight,USA,2
neu-GG-Tweet-9982,SAP HANA,Windows,99,S3,P30050,0,Nooooo it's too early to be up  I blame this on roscos little showdown with his water dish he just had.,UK,2
neu-GG-Tweet-9981,SAP HANA,Windows,99,S3,P30049,0,"Fever broke in the middle of the night, but its rising again ",UK,2
neu-GG-Tweet-9980,SAP HANA,Windows,99,S3,P30048,0,@cybercool10 nothing i'm not able to setup twitter on my mobile  i sms the code but still it wont give me sms alerts  any help ?,UK,2
neu-GG-Tweet-9979,SAP HANA,Windows,99,S3,P30047,0,Wow...perhaps beach front property in Costa Rica's a little out of my league $$$ ,UK,2
neu-GG-Tweet-9978,SAP HANA,Windows,99,S3,P30046,0,@ddlovato Wish that i could see it..  Thats the downside of living in Sweden.. Good Luck anyway ,UK,2
neu-568986491608834000,Orcale12c,UNIX,99,S4,P2627,0, you need to follow me so I can dm you to give you the info,USA,2
neu-GG-Tweet-9977,SAP HANA,Windows,99,S3,P30045,0,i should work out more often and more constantly.. I'm still tired from yesterday's racketball session.. ,UK,2
neu-568985010742693000,Orcale12c,UNIX,99,S4,P2629,0, yea I saw that I'm moving to China and have 5-6 bags will pay whatever but wanted to make sure it w,USA,2
neu-GG-Tweet-9976,SAP HANA,Windows,99,S3,P30044,0,"@kerchoonz  I like your new background. I'm trying to put a kerchoonz background on my twitter, but, it's not working for me ",UK,2
neu-GG-Tweet-9975,SAP HANA,Windows,99,S3,P30043,0,@gladysrobles good morning! I'm already at work.  what time do you go in?,UK,2
neu-GG-Tweet-9974,SAP HANA,Windows,99,S3,P30042,0,"@TheLegalVADana Guess I'm not cool  Can't make the  IVAA summit, but hope to follow some live tweets. Hashtag anyone?",UK,2
neu-GG-Tweet-9973,SAP HANA,Windows,99,S3,P30041,0,"a few more batches to roast, then blend &amp; bag (espresso) then its delivery time...to cold to ride motorcycle...for me anyway ",UK,2
neu-GG-Tweet-9972,SAP HANA,Windows,99,S3,P30040,0,just wanna have the greatest friends ever... ,UK,2
neu-GG-Tweet-9971,SAP HANA,Windows,99,S3,P30039,0,Back to reality ,UK,2
neu-GG-Tweet-9970,SAP HANA,Windows,99,S3,P30038,0,"@Joffff Thanks man. That's what I thought, but PS seems to lose them when the file is reopened. ",UK,2
neu-GG-Tweet-9969,SAP HANA,Windows,99,S3,P30037,0,"@Cwluc dont like my new name?? SuperDelicious was already taken  yeah that one, unless we listened to more than that one.",UK,2
neu-GG-Tweet-9968,SAP HANA,Windows,99,S3,P30036,0,i feel like i've been stabbed in the stomach ,UK,2
neu-GG-Tweet-9967,SAP HANA,Windows,99,S3,P30035,0,"im lonely  keep me company! 22 female, new york",UK,2
neu-GG-Tweet-9966,SAP HANA,Windows,99,S3,P30034,0,@Rubyletters nope. nothing. ,UK,2
neu-GG-Tweet-9965,SAP HANA,Windows,99,S3,P30033,0,@aoc_sheffield I only managed to pre-order the Jeniferever...cost me ï¿½45 for the new album and the old album on vinyl  broke now as well!,UK,2
neu-GG-Tweet-9964,SAP HANA,Windows,99,S3,P30032,0,@jenscloset Good for you!  I think I'll live the rest of my life driving a mini van ,UK,2
neu-GG-Tweet-9963,SAP HANA,Windows,99,S3,P30031,0,Today is turning into a frustrating exercise of &quot;ignore the consultant because we want an easy sale - someone else can fix it later on&quot; ,UK,2
neu-GG-Tweet-9962,SAP HANA,Windows,99,S3,P30030,0,"1 word, Excedrin..    ",UK,2
neu-568972990039265000,Orcale12c,UNIX,99,S4,P2645,0, Sure.  Follow for a sec and I will.,USA,2
neu-GG-Tweet-9961,SAP HANA,Windows,99,S3,P30029,0,Very hungry and thirstu after the badminton. And I can't eat yet coz I'm the first to reach LFSq. ,UK,2
