tweet_id,Tweet,class
neu-GG-Tweet-10478,weight traininghumanitiesastronomi xmath guitar last day sunshin lt,2
neu-569459716906229000,accident popul flightd instead can not wait til th,2
neu-GG-Tweet-10477,aww batteri flash birthday badg die,0
neu-GG-Tweet-10476,surf internet I am litll bore,1
neu-GG-Tweet-10475,sigh true,0
neu-GG-Tweet-10474,not feel well today want chicken noodl soup bed,1
neu-GG-Tweet-10473,I have contract though might return darksid,2
neu-GG-Tweet-10472,anoth crappi day,2
neu-GG-Tweet-10471,want move hotel,2
neu-GG-Tweet-10470,schooooll get account gayi,2
neu-GG-Tweet-10469,at work againit go gorgeou outsid insid,0
neu-GG-Tweet-10468,just seen fail whale for first time age,1
neu-GG-Tweet-10467,despit hr sleep alreadi start fade morn think might gotten sick flight home,1
neu-GG-Tweet-10466,love sun hate school keep sun,1
neu-GG-Tweet-10464,I am torn bold amp,0
neu-GG-Tweet-10463,well take person day today hurt realli bad cough cough lot le move,1
neu-GG-Tweet-10462,dissert hateful,2
neu-GG-Tweet-10460,wait wifey get work I am home alon,2
neu-GG-Tweet-10459,he call shorti,2
neu-GG-Tweet-10458,still do not know jadakiss,2
neu-GG-Tweet-10457,ugh sick second time week thi one wors,1
neu-GG-Tweet-10456,call time yesterday can not find cell might car,1
neu-GG-Tweet-10455,come back state orlando carniv sinc can not make miami,2
neu-GG-Tweet-10454,hate pick desk build themit would time easier,1
neu-GG-Tweet-10453,mam need sleep stuck class wish bed,2
neu-GG-Tweet-10452,figur what is today whi is cold,1
neu-GG-Tweet-10451,duno el you are go to say wish id around possibl actual,2
neu-GG-Tweet-10449,anoth bz day colleg got to mk presntn gibson guitar robot part microcontrol cours,2
neu-569415643474362000,what is layov canada ua is schedul,2
neu-GG-Tweet-10447,miss first class well I am go lol much stuff I am realli scard grade,0
neu-GG-Tweet-10446,intranet search result look like googl first glanc relev seem bad almost everi intranet,1
neu-GG-Tweet-10445,phone go tweet until afternoon,2
neu-GG-Tweet-10444,ahh juici fruit gum lose flavour sooo quickli,0
neu-GG-Tweet-10443,ohh standard tsg setup inch macbook sure would love pro thoughsur would love one,0
neu-GG-Tweet-10442,haha oh yeah thought today th bad,1
neu-569400431002173000,set figur baggag offic,2
neu-GG-Tweet-10441,that sound pain,1
neu-GG-Tweet-10439,left headphon dead,1
neu-GG-Tweet-10438,pm todayif do not push back,2
neu-GG-Tweet-10437,yeah said page did not exist got hack,2
neu-GG-Tweet-10436,awww miss sing quotalabast boxquot day star,0
neu-GG-Tweet-10435,woke doe not want school,0
neu-GG-Tweet-10434,snow realli reallli suck today keep get wors,1
neu-569382132231110000,download jeokoo american app air travel,2
neu-GG-Tweet-10431,misunderstood bitch,2
neu-GG-Tweet-10430,desk wish ny,2
neu-GG-Tweet-10429,read imad classgross,2
neu-GG-Tweet-10428,but nevaa finish it,2
neu-GG-Tweet-10427,have hardest time get outta bed sore throat doom ach,2
neu-GG-Tweet-10426,last week late drthi week run late amp forgot book,1
neu-GG-Tweet-10425,got th longest trip back train ever london tire,1
neu-GG-Tweet-10424,on way school wear retain late teeth sore,1
neu-GG-Tweet-10423,ha not twitter day internet mum hous moment,1
neu-GG-Tweet-10422,dam I am work wish weekend it tuesday peopl,2
neu-569373743698591000,can get follow fli christma,0
neu-GG-Tweet-10421,sorri miss bday bash,1
neu-GG-Tweet-10420,sarah two month check lb inch long poor babi get shot,1
neu-GG-Tweet-10419,anoth day anoth half dollar,1
neu-GG-Tweet-10418,I am hard time deal everyth can not help think alot wonder she is handl is,1
neu-GG-Tweet-10417,been eyedrop four time day almost fortnight miss everi singl time end wet face epic epic fail,1
neu-GG-Tweet-10416,hi tri meet tour la yearman said you would gone hadnti miss wonder fav song,2
neu-GG-Tweet-10414,final got second batteri canon mark ii whi batteri hard get photog,1
neu-569368056855552000,phone,2
neu-GG-Tweet-10413,mad back work,2
neu-569367755670966000,pick,2
neu-GG-Tweet-10412,throat hurt remedi solv the la thing need right sick without voic,1
neu-GG-Tweet-10411,good morn cloudi day hate cold spring morn,1
neu-GG-Tweet-10410,yay unemploy hate life,1
neu-569366337929105000,seat avail pm ord rdui need seat plea,0
neu-GG-Tweet-10407,throat bitch,2
neu-GG-Tweet-10405,amen,2
neu-569364890307190000,rebook pick luggag,2
neu-GG-Tweet-10404,bout go pay bill stop hair shop nail salonyayyyyy miss doin everi week,2
neu-GG-Tweet-10403,argh problem keyr,2
neu-569363221791928000,follow need follow dm,2
neu-GG-Tweet-10401,see similar issu last night,2
neu-GG-Tweet-10400,lahor essex lahor httptinyurlcomdbdjvz,2
neu-GG-Tweet-10399,biolif class choreograph recit routin cleaningnot fun day least babe come home tonightlt,2
neu-569359055937908000,went sacramento minneapoli end octob busi class,2
neu-GG-Tweet-10398,hurti wrist and hurti eye fall apart thirti,2
neu-GG-Tweet-10397,follow,2
neu-GG-Tweet-10396,awak realli tire did not sleep well class,1
neu-GG-Tweet-10395,need pick golf vw garag fail mot,1
neu-GG-Tweet-10394,sick home the worst part can not even play guitar hero world tour my life suck,1
neu-GG-Tweet-10392,scare I am make frist sale call,2
neu-GG-Tweet-10391,work home today it without poppi foot,2
neu-569349274049368000,see sever economi plu put u we do not seat togeth,2
neu-GG-Tweet-10390,oh noooooothat horribl pet babi famili member it never easi I am think strong,1
neu-569346431833673000,see come get hawaii thman httptcogdkaedhf,2
neu-GG-Tweet-10389,yeah know herejust can not need,2
neu-GG-Tweet-10388,in histori class learn slave I am bore,1
neu-GG-Tweet-10387,awww like twitterfox realli like tweetdeck well it run adob air wowroom,0
neu-569343661063823000,question,2
neu-GG-Tweet-10386,set alarm instead pm miss train class,2
neu-GG-Tweet-10385,guess wa not meant happen,2
neu-569342670184648000,see two flight two seat morn get,2
neu-GG-Tweet-10384,exhaust idea,1
neu-GG-Tweet-10383,bio test easi mean probabl fail,1
neu-GG-Tweet-10382,what day but winter come must fix bath lol,0
neu-GG-Tweet-10381,is wait chubb engin call get freez unalarm warehous amp back comfort warm offic,0
neu-GG-Tweet-10379,just play doctor minut I am realli realli sick hahaha,1
neu-569339181136113000,doe not flight work also,2
neu-GG-Tweet-10378,normal grade system v asian grade system httptinyurlcomddydp lol it so true went,0
neu-GG-Tweet-10376,wish car need give resum weather horribl,1
neu-569338341306572000,ye on nonstop memphi tomorrow morn with snow come got finger cross,2
neu-GG-Tweet-10375,got toothach,2
neu-GG-Tweet-10374,too late insult construct worker gave attitud walk wrong direct queenyong,1
neu-GG-Tweet-10373,it go rain today forgot umbrella hope get work ill dodg raindrop,1
neu-GG-Tweet-10372,nooo bot least do not think got to edit allll night go wvaq,1
neu-569337170210607000,upgrad avail get u flight,2
neu-GG-Tweet-10371,would break paperclip,2
neu-GG-Tweet-10370,school till today boooo,2
neu-GG-Tweet-10369,greaterlansingwelcom back parti spartan breslin center morn team arriv wish could go,1
neu-GG-Tweet-10367,wast alllllllll day,1
neu-569334462292434000,flight number denver la vega sunday feb cancel flight,2
neu-GG-Tweet-10366,it did not snow hous,2
neu-GG-Tweet-10365,anyon repli go wrong,1
neu-GG-Tweet-10364,think go watch wall tonight sinc noth el,2
neu-GG-Tweet-10363,await poor philosophi exam grade,1
neu-GG-Tweet-10362,drive juri summon,2
neu-GG-Tweet-10361,have issu comput amp ipod littl bit murphi law,1
neu-569330919020093000,after trip get anoth airlin home,2
neu-GG-Tweet-10360,ha nasti chest infect have not eaten smoke hour antibiot better kick soon,1
neu-GG-Tweet-10359,good question crave blond eyebrow they do not look terribl but wors,1
neu-GG-Tweet-10357,can not understand twitter unabl keep log reauth everi day time,1
neu-GG-Tweet-10356,class til work til tomorrow long day,1
neu-GG-Tweet-10354,sad sad day I am sell one puppi today,1
neu-GG-Tweet-10353,take quiz amp I am cold,1
neu-GG-Tweet-10352,monkey woke she must feel well she also wet sheet,1
neu-GG-Tweet-10350,given pdf par,2
neu-GG-Tweet-10349,never uncomfort car onli hour left one time stump come handi ash stay away,1
neu-GG-Tweet-10348,ow my leg hurt today,2
neu-GG-Tweet-10347,wa not abl go glorietta nice movi tho oscarwin worthi,0
neu-GG-Tweet-10346,it go to long agon tuesday,1
neu-GG-Tweet-10345,feel weather wish bed dog,2
neu-569324295635247000,blow,2
neu-GG-Tweet-10344,last night pa dude go on meebo can not just keep updat here to chat with you,2
neu-GG-Tweet-10343,check spotifi need invit pay,2
neu-GG-Tweet-10342,awww poor wee callum is not well got to feel sorri wee babi he away back bed cri he well,1
neu-GG-Tweet-10341,clare dane movi I am confus,1
neu-569322372995551000,what is best way get ticket print home go check desk,0
neu-GG-Tweet-10339,truck went shop denver leak radiat fluid student prolli go to stick thru like da lifestyl,2
neu-GG-Tweet-10338,uh dish,0
neu-GG-Tweet-10337,count minut offic today feel realli icki,1
neu-GG-Tweet-10336,revis,2
neu-GG-Tweet-10335,find courag open book,2
neu-GG-Tweet-10334,ugh been sick week somebodi save,1
neu-GG-Tweet-10333,bum bum kind happi lent five day,0
neu-GG-Tweet-10332,know suck happen time need differ brain,1
neu-GG-Tweet-10331,leav make sad,1
neu-GG-Tweet-10330,sorri sweeti how contest deal turn,1
neu-569317718886903000,earli morn flight hnl anywher continent u exampl monday,1
neu-GG-Tweet-10329,still happi I am spartan now wish terribl sore throat would go away,1
neu-GG-Tweet-10328,realli I am,1
neu-GG-Tweet-10326,okay okay shall go sleeo nowwww mom could plea stop nag,0
neu-GG-Tweet-10325,send hug,2
neu-GG-Tweet-10324,I am sri miss ihop my nose kept bleed profus no fun,1
neu-GG-Tweet-10323,lol do not hve sky room dya rekon imper squad wud hit video were not dirti lol,0
neu-GG-Tweet-10322,dang physic lunch timeee realli suck I am go to vicki sooo ohhhkayyyi lovee tht ladyy,1
neu-GG-Tweet-10321,soo bore realli want go nottingham,1
neu-GG-Tweet-10320,can not believ crap that is radio need life,1
neu-GG-Tweet-10319,littl babi sick today sad face,1
neu-GG-Tweet-10318,blech ooz make pyramid,1
neu-569310253315174000,request upgrad ewr bom flight end may mile copay when know,2
neu-GG-Tweet-10316,want go see boat rock I have got one go,2
neu-569309623825670000,plan restat nonstop servic iad south florida we miss flight fll,2
neu-GG-Tweet-10315,uchf got stop morn loss pip that swiss errat pair,2
neu-GG-Tweet-10314,can not wait summer come snow car morn,2
neu-569308255966666000,follow,2
neu-GG-Tweet-10313,chillin listenin music sitttin sunbout start bore uni wrk,1
neu-569308168364425000,plea updat go happen passeng flt ua cancel flightl,2
neu-GG-Tweet-10311,meani got excit today cha,0
neu-GG-Tweet-10310,go work,2
neu-GG-Tweet-10309,hate go specif store buy booz especi they are far shitti hour,1
neu-569305546819571000,it appear six flight calgari tomorrow correct,2
neu-GG-Tweet-10308,head school sister sick,1
neu-GG-Tweet-10307,had snow gt dernit,2
neu-569302599591022000,serv peanutsnut yr flight yr polici confus contradictori advic pl help anaphi,1
neu-569302568020549000,anoth airport closer calgari fli tomorrow,0
neu-GG-Tweet-10305,rememb like yesterday miss,2
neu-GG-Tweet-10304,the medicin alreadi sexi time delight way lol,0
neu-569301951478935000,ye about hour land,2
neu-GG-Tweet-10303,time court,2
neu-569300135328530000,can help get flight tonight houstonjust do not want stuck till monday wi,2
neu-GG-Tweet-10301,ever feel like god is kid with magnifi on an ant hill I am start to think so,2
neu-GG-Tweet-10300,aww want join,0
neu-GG-Tweet-10299,it offici strep throat,2
neu-569298712247312000,hope get earlier phone option assist hotel,2
neu-GG-Tweet-10298,in work ridicul tire though appetit lucozad is not help,1
neu-GG-Tweet-10297,init I am guessin tinchi gona u recov yet ur voic sound pretti nasti radio one sunday,1
neu-569297162795937000,ua today left sunglass seat plea help get back unitedairl,2
neu-GG-Tweet-10296,are not stop around asia believ never die tour you believ,2
neu-GG-Tweet-10294,thi week gomzii soshortisnt enough wellbett noth,2
neu-GG-Tweet-10293,ouch wed morn,2
neu-GG-Tweet-10292,sorri thought lanni knew,1
neu-GG-Tweet-10291,today offici cuddl day I am person want to cuddl,2
neu-GG-Tweet-10290,work,2
neu-GG-Tweet-10289,gawd present eng class so freakin scari did not even finish kno I am bad person,1
neu-GG-Tweet-10287,think spring pink slip,1
neu-569291447377137000,need contact regrad complaint get voucher fund futur travel unit,1
neu-GG-Tweet-10286,reluctantli way school hurray atleast ask shyla dexter lt,2
neu-GG-Tweet-10285,april regist blog beda howev regist list how fix,2
neu-GG-Tweet-10284,omg the process buy hous mind numb,2
neu-GG-Tweet-10283,I am last walk devo amp leroy I am go to miss,2
neu-569287399131389000,lmfao,2
neu-GG-Tweet-10282,go orlandoc dream weekendbut go degre thunderstorm,2
neu-GG-Tweet-10281,woke morn throat soooo sore still go cold air run jame grandma doctor ouchi,1
neu-GG-Tweet-10280,know live mexico appli constantli still burn,2
neu-GG-Tweet-10279,can not type,2
neu-GG-Tweet-10278,tri desper find particular fandom secret gert york fail miser,1
neu-569282692014977000,where is crew ua,2
neu-GG-Tweet-10276,woke tire class ugh hate tuesday thursday,1
neu-GG-Tweet-10275,ugh back work,2
neu-GG-Tweet-10274,ughh mayb coffe wa not good idea,0
neu-GG-Tweet-10271,I am problem thatll never ever solv,2
neu-GG-Tweet-10270,consum noth feel I am everyth I am lost twist path made,1
neu-GG-Tweet-10268,realli want go fest saturday lili allen ladi gaga and kati perri fair,1
neu-GG-Tweet-10267,got invit play nation anthem cello toni salidino tournament had say do not music,2
neu-GG-Tweet-10266,httptwitpiccomyfzz wish still sat,2
neu-GG-Tweet-10265,hate stan hard em,1
neu-GG-Tweet-10264,hate think someth I am forget wht go to,1
neu-569275566077165000,hey miss outbound flight still use return ticket,2
neu-GG-Tweet-10263,smile face anymor make extreamli depress fair say I am put,0
neu-GG-Tweet-10262,msn delet contact awesom add,0
neu-GG-Tweet-10261,so broke hate money,1
neu-GG-Tweet-10260,hope feel better son it suck sick,1
neu-569274618428526000,the opal dragon book the dragon ali woven murder way philippin australi,2
neu-GG-Tweet-10258,work day week,2
neu-GG-Tweet-10257,is oh sad left andiamo leftov counter home much yummi leftov,1
neu-569273298325864000,way get messag intern flight gate ewr road condit horribl,2
neu-569273251186286000,hello world record attempt amount ball point pen collect plea,2
neu-GG-Tweet-10256,thanx,2
neu-GG-Tweet-10255,love marchio,0
neu-GG-Tweet-10254,breakfast went away quickli hungri alreadi,0
neu-GG-Tweet-10253,wonder morningnot oversleep good,0
neu-569271561481531000,get servic desk iad,2
neu-GG-Tweet-10251,not readi physic test,1
neu-GG-Tweet-10250,watch eastend reveal eat chicken noodl soup go get upset daniel amp ronni,1
neu-GG-Tweet-10249,neck hurt,2
neu-GG-Tweet-10248,yay sleep good slept aw though,1
neu-GG-Tweet-10247,my printer scanner copier fritz,2
neu-GG-Tweet-10246,I am cold noth seem work today like suppos toolet see fix someth,1
neu-569262631258705000,possibl make ticket chang via twitter travel intern can not make call,2
neu-GG-Tweet-10245,love piano my mom play favorit music id take finger arthrit,0
neu-GG-Tweet-10244,I am final awak idnt feel soo good,0
neu-GG-Tweet-10243,say someth profound I am bad day my colleg tri,1
neu-GG-Tweet-10242,hate red ring death had twice grrrrrrr,1
neu-569261077877248000,give email address ill send actual screen shot,1
neu-GG-Tweet-10241,tuesday week go slow,1
neu-569260922365063000,also check email file correct,2
neu-GG-Tweet-10239,do not know busi law test tooknot look forward quantit analysi test,2
neu-GG-Tweet-10238,aaaarh fine till question kind luckili part part much harder,0
neu-GG-Tweet-10237,anybodi el sad dr kutner,1
neu-GG-Tweet-10236,dream tri tell friend found child someon did not care,2
neu-GG-Tweet-10235,it final sunk,2
neu-GG-Tweet-10234,nervou idea isp cap monthli bandwith not like butterfli nervou puke desk nervou,2
neu-GG-Tweet-10233,thi face mask rlli sticki,2
neu-GG-Tweet-10232,aww thank do not play harp play violin badli think ill stick singingwhen need fanclub ill onto,1
neu-GG-Tweet-10230,either homework class til,2
neu-GG-Tweet-10229,off work it start beauti day stuck insid,0
neu-GG-Tweet-10226,often feel like I am go panic attack regist class,2
neu-GG-Tweet-10225,throat infect feel sorri,1
neu-GG-Tweet-10224,work til pm class til pm hope wing night miss isag guy alreadi,2
